id,brand,name,current_price,original_price,discount,image_url,local_image,product_url,category,scraped_at,updated_at
prod_1768619718_8919,Salomon,Salomon Men's Fastlane Snowboard,$749.95,$750.00,-0%,https://snowboards.com/files/store/items/lg/f/w/fw26-l47947100_0_vir_fastlane_160_rendition_jpg-2000px-max.jpg,Salomon_Salomon_Men's_Fastlane_Snowboa_9718.jpg,https://snowboards.com/product/equipment-snowboards/51812/salomon-snowboards-salomon-mens-fastlane-snowboard,男子雪板,2026-01-17T03:15:18.236787,2026-01-17 03:15:18
prod_1768619718_9292,Capita,Capita Men's Black Snowboard of Death Snowboard,$749.95,$750.00,-0%,https://snowboards.com/files/store/items/lg/f/w/fw26-1capitablacksnowboardofdeath.jpg,Capita_Capita_Men's_Black_Snowboard_o_9718.jpg,https://snowboards.com/product/equipment-snowboards/51056/capita-mens-black-snowboard-of-death-snowboard,男子雪板,2026-01-17T03:15:18.263362,2026-01-17 03:15:18
prod_1768619718_4200,Burton,Burton Unisex Family Tree Sketch Artist Snowboard,$729.95,$750.00,-2%,https://snowboards.com/files/store/items/lg/f/w/fw26-ftsketch.jpg,Burton_Burton_Unisex_Family_Tree_Sket_9718.jpg,https://snowboards.com/product/equipment-snowboards/51152/burton-unisex-family-tree-sketch-artist-snowboard,雪板,2026-01-17T03:15:18.292968,2026-01-17 03:15:18
prod_1768619718_3712,Burton,Men's Burton Cartographer Snowboard + Cartel Re:Flex Snowboard Bindings Pacakge,$701.91,$750.00,-6%,https://snowboards.com/files/store/items/lg/f/w/fw26-bundle73.jpg,Burton_Men's_Burton_Cartographer_Snow_9718.jpg,https://snowboards.com/product/equipment-snowboards/52546/burton-cartographer-snowboard-cartel-re-flex-snowboard-bindings-pacakge,男子雪板,2026-01-17T03:15:18.319720,2026-01-17 03:15:18
prod_1768619718_4549,Never Summer,Never Summer Men's V-Twin Triple Camber Hybrid Snowboard,$699.99,$750.00,-6%,https://snowboards.com/files/store/items/lg/f/w/fw26-1-v-twin_web.jpg,Never Summer_Never_Summer_Men's_V-Twin_Trip_9718.jpg,https://snowboards.com/product/equipment-snowboards/51565/never-summer-mens-v-twin-triple-camber-hybrid-snowboard,男子雪板,2026-01-17T03:15:18.344875,2026-01-17 03:15:18
prod_1768619718_4962,Lib Tech,Lib Tech Men's Skunk Ape Camber Snowboard,$699.99,$750.00,-6%,https://snowboards.com/files/store/items/lg/f/w/fw26-1-lib-skunk-ape-camber.jpg,Lib Tech_Lib_Tech_Men's_Skunk_Ape_Cambe_9718.jpg,https://snowboards.com/product/equipment-snowboards/51411/lib-tech-lib-tech-mens-skunk-ape-camber-snowboard-254615,男子雪板,2026-01-17T03:15:18.372631,2026-01-17 03:15:18
prod_1768619718_1436,Lib Tech,Lib Tech Men's T Rice Orca  Hybrid C2X Snowboard,$699.99,$750.00,-6%,https://snowboards.com/files/store/items/lg/f/w/fw26-1-lib-trice-orca.jpg,Lib Tech_Lib_Tech_Men's_T_Rice_Orca_Hy_9718.jpg,https://snowboards.com/product/equipment-snowboards/51409/lib-tech-lib-tech-mens-t-rice-orca-hybrid-c2x-snowboard,男子雪板,2026-01-17T03:15:18.403357,2026-01-17 03:15:18
prod_1768619718_9795,Salomon,Salomon Men's Assassin Pro Snowboard,$699.95,$750.00,-6%,https://snowboards.com/files/store/items/lg/f/w/fw26-l47944700_0_vir_assassin_pro_159_rendition_jpg-2000px-max.jpg,Salomon_Salomon_Men's_Assassin_Pro_Sno_9718.jpg,https://snowboards.com/product/equipment-snowboards/51807/salomon-snowboards-salomon-mens-assassin-pro-snowboard-255058,男子雪板,2026-01-17T03:15:18.430849,2026-01-17 03:15:18
prod_1768619718_7238,Ride,Ride Men's MTNPIG Snowboard,$699.95,$750.00,-6%,https://snowboards.com/files/store/items/lg/f/w/fw26_mtnpig_rd251028_1.jpg,Ride_Ride_Men's_MTNPIG_Snowboard_9718.jpg,https://snowboards.com/product/equipment-snowboards/51576/ride-snowboards-ride-mens-mtnpig-snowboard,男子雪板,2026-01-17T03:15:18.459173,2026-01-17 03:15:18
prod_1768619718_7826,Burton,Burton Unisex Family Tree High Fidelity Snowboard,$699.95,$750.00,-6%,https://snowboards.com/files/store/items/lg/f/w/fw26-highfidelity.jpg,Burton_Burton_Unisex_Family_Tree_High_9718.jpg,https://snowboards.com/product/equipment-snowboards/51149/burton-unisex-family-tree-high-fidelity-snowboard,雪板,2026-01-17T03:15:18.486567,2026-01-17 03:15:18
prod_1768619718_9434,Capita,Capita Men's Aeronaut Snowboard,$699.95,$750.00,-6%,https://snowboards.com/files/store/items/lg/f/w/fw26-153capitaaeronautsnowboard2026-men_s.jpg,Capita_Capita_Men's_Aeronaut_Snowboar_9718.jpg,https://snowboards.com/product/equipment-snowboards/51058/capita-mens-aeronaut-snowboard,男子雪板,2026-01-17T03:15:18.514601,2026-01-17 03:15:18
prod_1768619718_7820,Ride,Never Summer Men's Easy Rider Triple Camber Hybrid Snowboard,$689.99,$750.00,-8%,https://snowboards.com/files/store/items/lg/f/w/fw26-1-easy-rider_web.jpg,Ride_Never_Summer_Men's_Easy_Rider__9718.jpg,https://snowboards.com/product/equipment-snowboards/51561/never-summer-mens-easy-rider-triple-camber-hybrid-snowboard,男子雪板,2026-01-17T03:15:18.543882,2026-01-17 03:15:18
prod_1768619718_8491,Burton,Burton Men's Custom 30th Anniversary Snowboard,$679.95,$750.00,-9%,https://snowboards.com/files/store/items/lg/b/u/burton-2185156_30687522_1.jpg,Burton_Burton_Men's_Custom_30th_Anniv_9718.jpg,https://snowboards.com/product/equipment-snowboards/52514/burton-mens-30th-anniversary-custom-snowboard,男子雪板,2026-01-17T03:15:18.572440,2026-01-17 03:15:18
prod_1768619718_6401,Salomon,Salomon Men's Huck Knife Pro Snowboard,$679.95,$750.00,-9%,https://snowboards.com/files/store/items/lg/f/w/fw26-l47946300_0_vir_huck_knife_pro_156_rendition_jpg-2000px-max.jpg,Salomon_Salomon_Men's_Huck_Knife_Pro_S_9718.jpg,https://snowboards.com/product/equipment-snowboards/51811/salomon-snowboards-salomon-mens-huck-knife-pro-snowboard-255062,男子雪板,2026-01-17T03:15:18.599909,2026-01-17 03:15:18
prod_1768619718_5004,Burton,Burton Unisex Family Tree Hometown Hero Snowboard,$679.95,$750.00,-9%,https://snowboards.com/files/store/items/lg/f/w/fw26-hometownhero-familytree.jpg,Burton_Burton_Unisex_Family_Tree_Home_9718.jpg,https://snowboards.com/product/equipment-snowboards/51145/burton-unisex-family-tree-hometown-hero-snowboard,雪板,2026-01-17T03:15:18.626228,2026-01-17 03:15:18
prod_1768619718_8180,Burton,Burton Men's Custom Snowboard,$679.95,$750.00,-9%,https://snowboards.com/files/store/items/lg/f/w/fw26-custom-glow.jpg,Burton_Burton_Men's_Custom_Snowboard_9718.jpg,https://snowboards.com/product/equipment-snowboards/51141/burton-mens-custom-snowboard,男子雪板,2026-01-17T03:15:18.656942,2026-01-17 03:15:18
prod_1768619718_8514,Capita,Capita Men's Mercury Snowboard,$679.95,$750.00,-9%,https://snowboards.com/files/store/items/lg/f/w/fw26-1capitamercury.jpg,Capita_Capita_Men's_Mercury_Snowboard_9718.jpg,https://snowboards.com/product/equipment-snowboards/51057/capita-mens-mercury-snowboard,男子雪板,2026-01-17T03:15:18.683536,2026-01-17 03:15:18
prod_1768619718_8211,Burton,Burton Men's Custom Board Flying V,$679.95,$750.00,-9%,https://snowboards.com/files/store/items/lg/f/l/flyingv.jpg,Burton_Burton_Men's_Custom_Board_Flyi_9718.jpg,https://snowboards.com/product/equipment-snowboards/49652/burton-mens-custom-board-flying-v,男子雪板,2026-01-17T03:15:18.710314,2026-01-17 03:15:18
prod_1768619718_9513,Gilson,Gilson Men's Bounty Hunter Twin Camber Snowboard,$679.00,$750.00,-9%,https://snowboards.com/files/store/items/lg/f/w/fw26-bountyhunter-img-1.jpg,Gilson_Gilson_Men's_Bounty_Hunter_Twi_9718.jpg,https://snowboards.com/product/equipment-snowboards/51830/gilson-mens-bounty-hunter-twin-camber-snowboard,男子雪板,2026-01-17T03:15:18.740283,2026-01-17 03:15:18
prod_1768619718_9500,Never Summer,Never Summer Men's Llama Triple Camber Recurve Snowboard,$659.99,$750.00,-12%,https://snowboards.com/files/store/items/lg/f/w/fw26-1-llama_web.jpg,Never Summer_Never_Summer_Men's_Llama_Tripl_9718.jpg,https://snowboards.com/product/equipment-snowboards/51562/never-summer-mens-llama-triple-camber-recurve-snowboard,男子雪板,2026-01-17T03:15:18.767138,2026-01-17 03:15:18
prod_1768619718_2209,Lib Tech,Lib Tech Men's Lib Rig Early Rise Camber Snowboard -Men's,$659.99,$750.00,-12%,https://snowboards.com/files/store/items/lg/f/w/fw26-1-lib-lib-rig.jpg,Lib Tech_Lib_Tech_Men's_Lib_Rig_Early_R_9718.jpg,https://snowboards.com/product/equipment-snowboards/51412/lib-tech-lib-tech-mens-lib-rig-early-rise-camber-snowboard-mens,男子雪板,2026-01-17T03:15:18.793955,2026-01-17 03:15:18
prod_1768619718_4834,Burton,Burton Unisex Counterbalance Snowboard,$659.95,$750.00,-12%,https://snowboards.com/files/store/items/lg/f/w/fw26-counterbalance-deco.jpg,Burton_Burton_Unisex_Counterbalance_S_9718.jpg,https://snowboards.com/product/equipment-snowboards/51150/burton-unisex-counterbalance-snowboard,雪板,2026-01-17T03:15:18.820960,2026-01-17 03:15:18
prod_1768619718_8848,Never Summer,Never Summer Women's Proto Type 3 Triple Camber Hybrid Snowboard,$649.99,$750.00,-13%,https://snowboards.com/files/store/items/lg/f/w/fw26-1-w-s-proto-type-3_web.jpg,Never Summer_Never_Summer_Women's_Proto_Typ_9718.jpg,https://snowboards.com/product/equipment-snowboards/51566/never-summer-womens-proto-type-3-triple-camber-hybrid-snowboard,男子雪板,2026-01-17T03:15:18.847827,2026-01-17 03:15:18
prod_1768619718_7558,Never Summer,Never Summer Men's Proto T3 Eclipse Triple Camber Recurve Snowboard,$649.99,$750.00,-13%,https://snowboards.com/files/store/items/lg/f/w/fw26-1-eclipse_web.jpg,Never Summer_Never_Summer_Men's_Proto_T3_Ec_9718.jpg,https://snowboards.com/product/equipment-snowboards/51563/never-summer-mens-proto-t3-eclipse-triple-camber-recurve-snowboard,男子雪板,2026-01-17T03:15:18.878616,2026-01-17 03:15:18
prod_1768619718_8079,Salomon,Salomon Women's Rumble Fish Snowboard,$649.95,$750.00,-13%,https://snowboards.com/files/store/items/lg/f/w/fw26-l47945400_0_vir_rumble_fish_148_rendition_jpg-2000px-max.jpg,Salomon_Salomon_Women's_Rumble_Fish_Sn_9718.jpg,https://snowboards.com/product/equipment-snowboards/51816/salomon-snowboards-salomon-womens-rumble-fish-snowboard-255067,男子雪板,2026-01-17T03:15:18.908008,2026-01-17 03:15:18
prod_1768619718_3451,Salomon,Salomon Men's Jetstream Snowboard,$649.95,$750.00,-13%,https://snowboards.com/files/store/items/lg/f/w/fw26-l47945800_0_vir_jetstream_157_rendition_jpg-2000px-max.jpg,Salomon_Salomon_Men's_Jetstream_Snowbo_9718.jpg,https://snowboards.com/product/equipment-snowboards/51809/salomon-snowboards-salomon-mens-jetstream-snowboard,男子雪板,2026-01-17T03:15:18.936363,2026-01-17 03:15:18
prod_1768619718_1481,Salomon,Salomon Men's Assassin Snowboard,$649.95,$750.00,-13%,https://snowboards.com/files/store/items/lg/f/w/fw26-l47944600_0_vir_assassin_159_rendition_jpg-2000px-max.jpg,Salomon_Salomon_Men's_Assassin_Snowboa_9718.jpg,https://snowboards.com/product/equipment-snowboards/51806/salomon-snowboards-salomon-mens-assassin-snowboard-255057,男子雪板,2026-01-17T03:15:18.965994,2026-01-17 03:15:18
prod_1768619718_4391,Ride,Ride Unisex Superpig Snowboard,$649.95,$750.00,-13%,https://snowboards.com/files/store/items/lg/f/w/fw26_superpig_rd251033_1.jpg,Ride_Ride_Unisex_Superpig_Snowboard_9718.jpg,https://snowboards.com/product/equipment-snowboards/51577/ride-snowboards-ride-unisex-superpig-snowboard-254704,雪板,2026-01-17T03:15:18.996271,2026-01-17 03:15:18
prod_1768619719_2543,Burton,Burton Women's Feelgood Snowboard,$649.95,$750.00,-13%,https://snowboards.com/files/store/items/lg/f/w/fw26-wfeelgood-firsttracks.jpg,Burton_Burton_Women's_Feelgood_Snowbo_9718.jpg,https://snowboards.com/product/equipment-snowboards/51153/burton-womens-feelgood-snowboard,男子雪板,2026-01-17T03:15:19.024670,2026-01-17 03:15:19
prod_1768619719_1037,Never Summer,Never Summer Men's Trooper Triple Camber Hybrid Snowboard,$639.99,$750.00,-14%,https://snowboards.com/files/store/items/lg/f/w/fw26-1-trooper_web.jpg,Never Summer_Never_Summer_Men's_Trooper_Tri_9719.jpg,https://snowboards.com/product/equipment-snowboards/51564/never-summer-mens-trooper-triple-camber-hybrid-snowboard,男子雪板,2026-01-17T03:15:19.051057,2026-01-17 03:15:19
prod_1768619719_2262,Burton,Men's Burton Instigator Snowboard + Mission Re:Flex Bindings Package,$638.91,$709.90,-10%,https://snowboards.com/files/store/items/lg/f/w/fw26-bundle74.jpg,Burton_Men's_Burton_Instigator_Snowbo_9719.jpg,https://snowboards.com/product/equipment-snowboards/52547/burton-instigator-snowboard-mission-re-flex-bindings-package,男子雪板,2026-01-17T03:15:19.075165,2026-01-17 03:15:19
prod_1768619719_1253,Gnu,Gnu Men's Banked Country Snowboard,$629.99,$750.00,-16%,https://snowboards.com/files/store/items/lg/f/w/fw26-gnu-banked-country.jpg,Gnu_Gnu_Men's_Banked_Country_Snowb_9719.jpg,https://snowboards.com/product/equipment-snowboards/51355/gnu-mens-banked-country-snowboard,男子雪板,2026-01-17T03:15:19.103216,2026-01-17 03:15:19
prod_1768619719_4041,Arbor,Arbor Men's Red Gerard Pro Snowboard,$629.95,$750.00,-16%,https://snowboards.com/files/store/items/lg/w/2/w26-1-arbor_red-pro_2025_studio.jpg,Arbor_Arbor_Men's_Red_Gerard_Pro_Sno_9719.jpg,https://snowboards.com/product/equipment-snowboards/52538/arbor-collective-arbor-mens-red-gerard-pro-snowboard,男子雪板,2026-01-17T03:15:19.129369,2026-01-17 03:15:19
prod_1768619719_5428,Ride,Rome Men's Ravine Free The Ride Camber Snowboard,$629.95,$750.00,-16%,https://snowboards.com/files/store/items/lg/f/w/fw26-romeravine157topandbase.jpg,Ride_Rome_Men's_Ravine_Free_The_Rid_9719.jpg,https://snowboards.com/product/equipment-snowboards/51692/rome-snowboards-rome-mens-ravine-free-the-ride-camber-snowboard,男子雪板,2026-01-17T03:15:19.156788,2026-01-17 03:15:19
prod_1768619719_7677,Rome,Rome Men's Agent Pro Fusion Camber Snowboard,$629.95,$750.00,-16%,https://snowboards.com/files/store/items/lg/f/w/fw26-romeagentpro157topandbase.jpg,Rome_Rome_Men's_Agent_Pro_Fusion_Ca_9719.jpg,https://snowboards.com/product/equipment-snowboards/51685/rome-snowboards-rome-mens-agent-pro-fusion-camber-snowboard,男子雪板,2026-01-17T03:15:19.184267,2026-01-17 03:15:19
prod_1768619719_8361,Arbor,Arbor Men's El Camino Jared Elston Pro Snowboard,$629.95,$750.00,-16%,https://snowboards.com/files/store/items/lg/f/w/fw26-1-arbor_el_camino_2025_studio-copy.jpg,Arbor_Arbor_Men's_El_Camino_Jared_El_9719.jpg,https://snowboards.com/product/equipment-snowboards/51572/arbor-collective-arbor-mens-el-camino-jared-elston-pro-snowboard,男子雪板,2026-01-17T03:15:19.210089,2026-01-17 03:15:19
prod_1768619719_9006,K2,K2 Men's Sky Pilot Snowboard,$629.95,$750.00,-16%,https://snowboards.com/files/store/items/lg/f/w/fw26-k2skypilotsnowboard2026-men_s_87fec89f-5861-4a0f-ac58-64b741194978.jpg,K2_K2_Men's_Sky_Pilot_Snowboard_9719.jpg,https://snowboards.com/product/equipment-snowboards/51241/k2-snowboarding-k2-mens-sky-pilot-snowboard,男子雪板,2026-01-17T03:15:19.239677,2026-01-17 03:15:19
prod_1768619719_9582,Burton,Burton Unisex Family Tree Alekesam Snowboard,$629.95,$750.00,-16%,https://snowboards.com/files/store/items/lg/f/w/fw26-alekesam.jpg,Burton_Burton_Unisex_Family_Tree_Alek_9719.jpg,https://snowboards.com/product/equipment-snowboards/51148/burton-unisex-family-tree-alekesam-snowboard,雪板,2026-01-17T03:15:19.269239,2026-01-17 03:15:19
prod_1768619719_6969,Gilson,Gilson Men's Undead Hybrid Camber Snowboard,$629.00,$750.00,-16%,https://snowboards.com/files/store/items/lg/f/w/fw26-undead1.jpg,Gilson_Gilson_Men's_Undead_Hybrid_Cam_9719.jpg,https://snowboards.com/product/equipment-snowboards/51831/gilson-mens-undead-hybrid-camber-snowboard,男子雪板,2026-01-17T03:15:19.296991,2026-01-17 03:15:19
prod_1768619719_6724,Gilson,Gilson Men's Duel Flat To Rocker Snowboard,$629.00,$750.00,-16%,https://snowboards.com/files/store/items/lg/f/w/fw26-duel-img-1.jpg,Gilson_Gilson_Men's_Duel_Flat_To_Rock_9719.jpg,https://snowboards.com/product/equipment-snowboards/51829/gilson-mens-duel-flat-to-rocker-snowboard,男子雪板,2026-01-17T03:15:19.324963,2026-01-17 03:15:19
